"sample"	"description"	"taxon"	"taxon_rel_function_abun"
"1212"	"HC-HD"	"Propanoate metabolism"	"Bacteroides"	0.023685987637441
"1213"	"HC-HD"	"Propanoate metabolism"	"Klebsiella"	61.3584208320011
"1214"	"HC-HD"	"Propanoate metabolism"	"Lachnospiraceae"	4.2966641859896
"1215"	"HC-HD"	"Propanoate metabolism"	"Pseudomonas"	2.9802698730626
"1216"	"HC-HD"	"Propanoate metabolism"	"Rhizobiaceae"	0.077597638070462
"1217"	"HC-HD"	"Propanoate metabolism"	"Serratia"	0.102794908847682
"1218"	"HC-HD"	"Protein digestion and absorption"	"Bacteroides"	0.004810384417361
"1219"	"HC-HD"	"Protein export"	"Bacteroides"	0.043916232738853
"1220"	"HC-HD"	"Protein export"	"Klebsiella"	76.3374720893014
"1221"	"HC-HD"	"Protein export"	"Lachnospiraceae"	11.2257514480814
"1222"	"HC-HD"	"Protein export"	"Pseudomonas"	2.2129915812904
"1223"	"HC-HD"	"Protein export"	"Rhizobiaceae"	0.041070804456263
"1224"	"HC-HD"	"Protein export"	"Serratia"	0.179600211957563
"1225"	"HC-HD"	"Protein processing in endoplasmic reticulum"	"Bacteroides"	0.003314608827956
"1226"	"HC-HD"	"Protein processing in endoplasmic reticulum"	"Klebsiella"	2.20740498706863
"1227"	"HC-HD"	"Protein processing in endoplasmic reticulum"	"Lachnospiraceae"	0.171254789444415
"1228"	"HC-HD"	"Protein processing in endoplasmic reticulum"	"Pseudomonas"	0.03563593528648
"1229"	"HC-HD"	"Protein processing in endoplasmic reticulum"	"Rhizobiaceae"	0.00140053894139
"1230"	"HC-HD"	"Protein processing in endoplasmic reticulum"	"Serratia"	0.00289211291397
"1231"	"HC-HD"	"Purine metabolism"	"Bacteroides"	0.028287355845638
"1232"	"HC-HD"	"Purine metabolism"	"Klebsiella"	56.5452062196288
"1233"	"HC-HD"	"Purine metabolism"	"Lachnospiraceae"	5.6600427469318
"1234"	"HC-HD"	"Purine metabolism"	"Pseudomonas"	1.5083882860336
"1235"	"HC-HD"	"Purine metabolism"	"Rhizobiaceae"	0.033295165253718
"1236"	"HC-HD"	"Purine metabolism"	"Serratia"	0.135832093077149
"1237"	"HC-HD"	"Pyrimidine metabolism"	"Bacteroides"	0.036063566509917
"1238"	"HC-HD"	"Pyrimidine metabolism"	"Klebsiella"	64.0567109962918
"1239"	"HC-HD"	"Pyrimidine metabolism"	"Lachnospiraceae"	7.08994828299878
"1240"	"HC-HD"	"Pyrimidine metabolism"	"Pseudomonas"	1.50811278132383
"1241"	"HC-HD"	"Pyrimidine metabolism"	"Rhizobiaceae"	0.035433635217168
"1242"	"HC-HD"	"Pyrimidine metabolism"	"Serratia"	0.148202074084573
"1243"	"HC-HD"	"Pyruvate metabolism"	"Bacteroides"	0.038655471781666
"1244"	"HC-HD"	"Pyruvate metabolism"	"Klebsiella"	111.533011302884
"1245"	"HC-HD"	"Pyruvate metabolism"	"Lachnospiraceae"	8.21898770270473
"1246"	"HC-HD"	"Pyruvate metabolism"	"Pseudomonas"	2.77181107785524
"1247"	"HC-HD"	"Pyruvate metabolism"	"Rhizobiaceae"	0.068374601985558
"1248"	"HC-HD"	"Pyruvate metabolism"	"Serratia"	0.18522435023003
"1249"	"HC-HD"	"Riboflavin metabolism"	"Bacteroides"	0.02603835315201
"1250"	"HC-HD"	"Riboflavin metabolism"	"Klebsiella"	80.0424344625389
"1251"	"HC-HD"	"Riboflavin metabolism"	"Lachnospiraceae"	5.90829023583232
"1252"	"HC-HD"	"Riboflavin metabolism"	"Pseudomonas"	2.25397290686985
"1253"	"HC-HD"	"Riboflavin metabolism"	"Rhizobiaceae"	0.024159296738978
"1254"	"HC-HD"	"Riboflavin metabolism"	"Serratia"	0.149666843297969
"1255"	"HC-HD"	"Ribosome"	"Bacteroides"	0.043770083906729
"1256"	"HC-HD"	"Ribosome"	"Klebsiella"	63.3045157662676
"1257"	"HC-HD"	"Ribosome"	"Lachnospiraceae"	8.69831618053091
"1258"	"HC-HD"	"Ribosome"	"Pseudomonas"	1.87831075572487
"1259"	"HC-HD"	"Ribosome"	"Rhizobiaceae"	0.036238945108467
"1260"	"HC-HD"	"Ribosome"	"Serratia"	0.138580410461083
"1261"	"HC-HD"	"Ribosome biogenesis in eukaryotes"	"Bacteroides"	0.00117850227995
"1262"	"HC-HD"	"Ribosome biogenesis in eukaryotes"	"Klebsiella"	4.16666028311265
"1263"	"HC-HD"	"Ribosome biogenesis in eukaryotes"	"Lachnospiraceae"	0.288209279796699
"1264"	"HC-HD"	"Ribosome biogenesis in eukaryotes"	"Pseudomonas"	0.179918014739057
"1265"	"HC-HD"	"Ribosome biogenesis in eukaryotes"	"Rhizobiaceae"	0.00117850227995
"1266"	"HC-HD"	"Ribosome biogenesis in eukaryotes"	"Serratia"	0.009734428832388
"1267"	"HC-HD"	"RNA degradation"	"Bacteroides"	0.023735449427768
"1268"	"HC-HD"	"RNA degradation"	"Klebsiella"	33.7170536067668
"1269"	"HC-HD"	"RNA degradation"	"Lachnospiraceae"	3.42058908390292
"1270"	"HC-HD"	"RNA degradation"	"Pseudomonas"	1.03531769884931
"1271"	"HC-HD"	"RNA degradation"	"Rhizobiaceae"	0.021616212871717
"1272"	"HC-HD"	"RNA degradation"	"Serratia"	0.078772022788406
"1273"	"HC-HD"	"RNA polymerase"	"Bacteroides"	0.031675522391105
"1274"	"HC-HD"	"RNA polymerase"	"Klebsiella"	30.6007021228505
"1275"	"HC-HD"	"RNA polymerase"	"Lachnospiraceae"	8.27160633016525
"1276"	"HC-HD"	"RNA polymerase"	"Pseudomonas"	1.63925302317807
"1277"	"HC-HD"	"RNA polymerase"	"Rhizobiaceae"	0.025769916521577
"1278"	"HC-HD"	"RNA polymerase"	"Serratia"	0.07516941483141
"1279"	"HC-HD"	"RNA transport"	"Bacteroides"	0.001822115309606
"1280"	"HC-HD"	"RNA transport"	"Klebsiella"	3.71971825346799
"1281"	"HC-HD"	"RNA transport"	"Lachnospiraceae"	0.35807819611105
"1282"	"HC-HD"	"RNA transport"	"Pseudomonas"	0.074511501053549
"1283"	"HC-HD"	"RNA transport"	"Rhizobiaceae"	0.000732099901181
"1284"	"HC-HD"	"RNA transport"	"Serratia"	0.006047145183757
"1285"	"HC-HD"	"Secondary bile acid biosynthesis"	"Bacteroides"	0.180389415651037
"1286"	"HC-HD"	"Secondary bile acid biosynthesis"	"Rhizobiaceae"	0.048318593477956
"1287"	"HC-HD"	"Selenocompound metabolism"	"Bacteroides"	0.042739190879471
"1288"	"HC-HD"	"Selenocompound metabolism"	"Klebsiella"	98.9881042133391
"1289"	"HC-HD"	"Selenocompound metabolism"	"Lachnospiraceae"	12.0966135033068
"1290"	"HC-HD"	"Selenocompound metabolism"	"Pseudomonas"	2.81328622566683
"1291"	"HC-HD"	"Selenocompound metabolism"	"Rhizobiaceae"	0.049463662666861
"1292"	"HC-HD"	"Selenocompound metabolism"	"Serratia"	0.247557549349819
"1293"	"HC-HD"	"Staphylococcus aureus infection"	"Pseudomonas"	0.074511501053549
"1294"	"HC-HD"	"Starch and sucrose metabolism"	"Bacteroides"	0.070946913975737
"1295"	"HC-HD"	"Starch and sucrose metabolism"	"Klebsiella"	83.4712051803004
"1296"	"HC-HD"	"Starch and sucrose metabolism"	"Lachnospiraceae"	11.8164326644418
"1297"	"HC-HD"	"Starch and sucrose metabolism"	"Pseudomonas"	1.04501073063771
"1298"	"HC-HD"	"Starch and sucrose metabolism"	"Rhizobiaceae"	0.010871547544523
"1299"	"HC-HD"	"Starch and sucrose metabolism"	"Serratia"	0.156153003397525
"1300"	"HC-HD"	"Steroid hormone biosynthesis"	"Bacteroides"	0.011333991062731
"1301"	"HC-HD"	"Steroid hormone biosynthesis"	"Klebsiella"	4.14824072895936
"1302"	"HC-HD"	"Steroid hormone biosynthesis"	"Pseudomonas"	0.273208837196345
"1303"	"HC-HD"	"Steroid hormone biosynthesis"	"Serratia"	0.011086432836886
"1304"	"HC-HD"	"Streptomycin biosynthesis"	"Bacteroides"	0.108321816763712
"1305"	"HC-HD"	"Streptomycin biosynthesis"	"Klebsiella"	83.2318356043949
"1306"	"HC-HD"	"Streptomycin biosynthesis"	"Lachnospiraceae"	13.1286519106239
"1307"	"HC-HD"	"Streptomycin biosynthesis"	"Pseudomonas"	2.73190485009803
"1308"	"HC-HD"	"Streptomycin biosynthesis"	"Rhizobiaceae"	0.032210231857051
"1309"	"HC-HD"	"Streptomycin biosynthesis"	"Serratia"	0.221713762616034
"1310"	"HC-HD"	"Styrene degradation"	"Klebsiella"	24.8894443737561
"1311"	"HC-HD"	"Styrene degradation"	"Pseudomonas"	3.55171488355249
"1312"	"HC-HD"	"Styrene degradation"	"Rhizobiaceae"	0.042949860869295
"1313"	"HC-HD"	"Styrene degradation"	"Serratia"	0.022172865673774
"1314"	"HC-HD"	"Sulfur metabolism"	"Bacteroides"	0.04193360902157
"1315"	"HC-HD"	"Sulfur metabolism"	"Klebsiella"	79.8042726714338
"1316"	"HC-HD"	"Sulfur metabolism"	"Lachnospiraceae"	9.56815275067142
"1317"	"HC-HD"	"Sulfur metabolism"	"Pseudomonas"	2.60362902585285
"1318"	"HC-HD"	"Sulfur metabolism"	"Rhizobiaceae"	0.042134248299186
"1319"	"HC-HD"	"Sulfur metabolism"	"Serratia"	0.190179283275499
"1320"	"HC-HD"	"Sulfur relay system"	"Bacteroides"	0.018821975177457
"1321"	"HC-HD"	"Sulfur relay system"	"Klebsiella"	95.5813510181199
"1322"	"HC-HD"	"Sulfur relay system"	"Lachnospiraceae"	6.65793761232562
"1323"	"HC-HD"	"Sulfur relay system"	"Pseudomonas"	2.77086363148127
"1324"	"HC-HD"	"Sulfur relay system"	"Rhizobiaceae"	0.027224642667392
"1325"	"HC-HD"	"Sulfur relay system"	"Serratia"	0.212382462408624
"1326"	"HC-HD"	"Synthesis and degradation of ketone bodies"	"Klebsiella"	110.851054533125
"1327"	"HC-HD"	"Synthesis and degradation of ketone bodies"	"Lachnospiraceae"	2.9237749380142
"1328"	"HC-HD"	"Synthesis and degradation of ketone bodies"	"Pseudomonas"	6.69240260686759
"1329"	"HC-HD"	"Synthesis and degradation of ketone bodies"	"Rhizobiaceae"	0.119554631722525
"1330"	"HC-HD"	"Synthesis and degradation of ketone bodies"	"Serratia"	0.098752125802806
"1331"	"HC-HD"	"Systemic lupus erythematosus"	"Pseudomonas"	0.106907805859439
"1332"	"HC-HD"	"Taurine and hypotaurine metabolism"	"Bacteroides"	0.030064902608506
"1333"	"HC-HD"	"Taurine and hypotaurine metabolism"	"Klebsiella"	52.0418095420632
"1334"	"HC-HD"	"Taurine and hypotaurine metabolism"	"Lachnospiraceae"	2.95414511791616
"1335"	"HC-HD"	"Taurine and hypotaurine metabolism"	"Pseudomonas"	2.766239476613
"1336"	"HC-HD"	"Taurine and hypotaurine metabolism"	"Rhizobiaceae"	0.06643806603219
"1337"	"HC-HD"	"Taurine and hypotaurine metabolism"	"Serratia"	0.124722369414974
"1338"	"HC-HD"	"Terpenoid backbone biosynthesis"	"Bacteroides"	0.040086536811342
"1339"	"HC-HD"	"Terpenoid backbone biosynthesis"	"Klebsiella"	64.0465939179537
"1340"	"HC-HD"	"Terpenoid backbone biosynthesis"	"Lachnospiraceae"	8.53419700731335
"1341"	"HC-HD"	"Terpenoid backbone biosynthesis"	"Pseudomonas"	2.18567069757076
"1342"	"HC-HD"	"Terpenoid backbone biosynthesis"	"Rhizobiaceae"	0.037581128260633
"1343"	"HC-HD"	"Terpenoid backbone biosynthesis"	"Serratia"	0.133037194042639
"1344"	"HC-HD"	"Thiamine metabolism"	"Bacteroides"	0.047038635585413
"1345"	"HC-HD"	"Thiamine metabolism"	"Klebsiella"	91.0256396872208
"1346"	"HC-HD"	"Thiamine metabolism"	"Lachnospiraceae"	11.0927182418027
"1347"	"HC-HD"	"Thiamine metabolism"	"Pseudomonas"	1.73118978467026
"1348"	"HC-HD"	"Thiamine metabolism"	"Rhizobiaceae"	0.037798903595421
"1349"	"HC-HD"	"Thiamine metabolism"	"Serratia"	0.192022630142913
"1350"	"HC-HD"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Bacteroides"	0.020043268405671
"1351"	"HC-HD"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Klebsiella"	48.040314171074
"1352"	"HC-HD"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Lachnospiraceae"	3.93886015722154
"1353"	"HC-HD"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Pseudomonas"	1.84415965107533
"1354"	"HC-HD"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Rhizobiaceae"	0.040265494564964
"1355"	"HC-HD"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"Serratia"	0.116407544787309
"1356"	"HC-HD"	"Tryptophan metabolism"	"Bacteroides"	0.004260349102357
"1357"	"HC-HD"	"Tryptophan metabolism"	"Klebsiella"	31.3308843946132
"1358"	"HC-HD"	"Tryptophan metabolism"	"Lachnospiraceae"	1.52472006085995
"1359"	"HC-HD"	"Tryptophan metabolism"	"Pseudomonas"	2.61751692410692
"1360"	"HC-HD"	"Tryptophan metabolism"	"Rhizobiaceae"	0.048318593477956
"1361"	"HC-HD"	"Tryptophan metabolism"	"Serratia"	0.083684686575209
"1362"	"HC-HD"	"Two-component system"	"Bacteroides"	0.009787946303369
"1363"	"HC-HD"	"Two-component system"	"Klebsiella"	60.6183249958105
"1364"	"HC-HD"	"Two-component system"	"Lachnospiraceae"	5.50321946876192
"1365"	"HC-HD"	"Two-component system"	"Pseudomonas"	2.54986669264107
"1366"	"HC-HD"	"Two-component system"	"Rhizobiaceae"	0.022802981169972
"1367"	"HC-HD"	"Two-component system"	"Serratia"	0.156506794401666
"1368"	"HC-HD"	"Tyrosine metabolism"	"Bacteroides"	0.010876013155612
"1369"	"HC-HD"	"Tyrosine metabolism"	"Klebsiella"	56.6557156644395
"1370"	"HC-HD"	"Tyrosine metabolism"	"Lachnospiraceae"	2.28708009128993
"1371"	"HC-HD"	"Tyrosine metabolism"	"Pseudomonas"	2.30024214542729
"1372"	"HC-HD"	"Tyrosine metabolism"	"Rhizobiaceae"	0.048318593477956
"1373"	"HC-HD"	"Tyrosine metabolism"	"Serratia"	0.128745671654167
"1374"	"HC-HD"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"Bacteroides"	0.019220062739009
"1375"	"HC-HD"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"Klebsiella"	83.2668952673012
"1376"	"HC-HD"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"Lachnospiraceae"	1.7724870707497
"1377"	"HC-HD"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"Pseudomonas"	1.59827169759862
"1378"	"HC-HD"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"Rhizobiaceae"	0.02174336706508
"1379"	"HC-HD"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"Serratia"	0.182598649119501
"1380"	"HC-HD"	"Valine, leucine and isoleucine biosynthesis"	"Bacteroides"	0.053484525945383
"1381"	"HC-HD"	"Valine, leucine and isoleucine biosynthesis"	"Klebsiella"	139.840240229877
"1382"	"HC-HD"	"Valine, leucine and isoleucine biosynthesis"	"Lachnospiraceae"	12.9445699049056
"1383"	"HC-HD"	"Valine, leucine and isoleucine biosynthesis"	"Pseudomonas"	4.27807016714496
"1384"	"HC-HD"	"Valine, leucine and isoleucine biosynthesis"	"Rhizobiaceae"	0.105861998313631
"1385"	"HC-HD"	"Valine, leucine and isoleucine biosynthesis"	"Serratia"	0.30861886096609
"1386"	"HC-HD"	"Valine, leucine and isoleucine degradation"	"Bacteroides"	0.01866037015802
"1387"	"HC-HD"	"Valine, leucine and isoleucine degradation"	"Klebsiella"	46.3639851793268
"1388"	"HC-HD"	"Valine, leucine and isoleucine degradation"	"Lachnospiraceae"	1.22236531898221
"1389"	"HC-HD"	"Valine, leucine and isoleucine degradation"	"Pseudomonas"	3.73059304984544
"1390"	"HC-HD"	"Valine, leucine and isoleucine degradation"	"Rhizobiaceae"	0.081639119441338
"1391"	"HC-HD"	"Valine, leucine and isoleucine degradation"	"Serratia"	0.068810114957699
"1392"	"HC-HD"	"Vibrio cholerae infection"	"Pseudomonas"	0.204906627897259
"1393"	"HC-HD"	"Vibrio cholerae pathogenic cycle"	"Bacteroides"	0.002863324057953
"1394"	"HC-HD"	"Vibrio cholerae pathogenic cycle"	"Klebsiella"	20.8490896048375
"1395"	"HC-HD"	"Vibrio cholerae pathogenic cycle"	"Lachnospiraceae"	1.12538861634901
"1396"	"HC-HD"	"Vibrio cholerae pathogenic cycle"	"Pseudomonas"	1.05380551490019
"1397"	"HC-HD"	"Vibrio cholerae pathogenic cycle"	"Rhizobiaceae"	0.002300885403712
"1398"	"HC-HD"	"Vibrio cholerae pathogenic cycle"	"Serratia"	0.057015940303989
"1399"	"HC-HD"	"Vitamin B6 metabolism"	"Bacteroides"	0.052613579564886
"1400"	"HC-HD"	"Vitamin B6 metabolism"	"Klebsiella"	111.693797556905
"1401"	"HC-HD"	"Vitamin B6 metabolism"	"Lachnospiraceae"	4.43121767687424
"1402"	"HC-HD"	"Vitamin B6 metabolism"	"Pseudomonas"	2.766239476613
"1403"	"HC-HD"	"Vitamin B6 metabolism"	"Rhizobiaceae"	0.048318593477956
"1404"	"HC-HD"	"Vitamin B6 metabolism"	"Serratia"	0.249444738829949
"1405"	"HC-HD"	"Xylene degradation"	"Klebsiella"	45.8758201410151
"1406"	"HC-HD"	"Xylene degradation"	"Lachnospiraceae"	1.18165804716646
"1407"	"HC-HD"	"Xylene degradation"	"Rhizobiaceae"	0.019327437391183
"1408"	"HC-HD"	"Xylene degradation"	"Serratia"	0.019955579106396
"1409"	"HC-HD"	"Zeatin biosynthesis"	"Bacteroides"	0.030064902608506
"1410"	"HC-HD"	"Zeatin biosynthesis"	"Klebsiella"	21.3541339509523
"1411"	"HC-HD"	"Zeatin biosynthesis"	"Lachnospiraceae"	2.95414511791616
"1412"	"HC-HD"	"Zeatin biosynthesis"	"Pseudomonas"	0.614719883691777
"1413"	"HC-HD"	"Zeatin biosynthesis"	"Rhizobiaceae"	0.012079648369489
"1414"	"HC-HD"	"Zeatin biosynthesis"	"Serratia"	0.04988894776599
"1415"	"HC-HX"	"ABC transporters"	"Acinetobacter"	1.07035655023078
"1416"	"HC-HX"	"ABC transporters"	"Bifidobacterium"	0.004400023764546
"1417"	"HC-HX"	"ABC transporters"	"Clostridium_sensu_stricto_10"	0.096800522820011
"1418"	"HC-HX"	"ABC transporters"	"Comamonas"	0.361343490079174
"1419"	"HC-HX"	"ABC transporters"	"Desulfosporosinus"	0.022846277238989
"1420"	"HC-HX"	"ABC transporters"	"Faecalibacterium"	0.001776932674144
"1421"	"HC-HX"	"ABC transporters"	"Klebsiella"	142.900248727892
"1422"	"HC-HX"	"ABC transporters"	"Lactobacillus"	0.00284309227863
"1423"	"HC-HX"	"ABC transporters"	"Megasphaera"	0.003113862971833
"1424"	"HC-HX"	"ABC transporters"	"Prevotella"	0.025993986547472
"1425"	"HC-HX"	"ABC transporters"	"Stenotrophomonas"	0.104280563219739
"1426"	"HC-HX"	"ABC transporters"	"Streptococcus"	0.011135444757966
"1427"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Acinetobacter"	2.71952180033913
"1428"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Bifidobacterium"	0.00771207674723
"1429"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Clostridium_sensu_stricto_10"	0.187525234590549
"1430"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Comamonas"	0.303612284575174
"1431"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Desulfosporosinus"	0.043837067826362
"1432"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Faecalibacterium"	0.00608848164255
"1433"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Klebsiella"	103.371256074159
"1434"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Lactobacillus"	0.004261937149785
"1435"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Megasphaera"	0.00771207674723
"1436"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Prevotella"	0.155865130049287
"1437"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Stenotrophomonas"	0.352726036491746
"1438"	"HC-HX"	"Alanine, aspartate and glutamate metabolism"	"Streptococcus"	0.021309685748926
"1439"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Acinetobacter"	0.821556375077385
"1440"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Bifidobacterium"	0.00633538498194
"1441"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Clostridium_sensu_stricto_10"	0.130386310273476
"1442"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Comamonas"	0.08338184105263
"1443"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Desulfosporosinus"	0.011035831904025
"1444"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Faecalibacterium"	0.003372059748452
"1445"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Klebsiella"	79.8250333034145
"1446"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Lactobacillus"	0.00735722126935
"1447"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Megasphaera"	0.004904814179566
"1448"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Prevotella"	0.127525168668728
"1449"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Stenotrophomonas"	0.193740160092876
"1450"	"HC-HX"	"Amino sugar and nucleotide sugar metabolism"	"Streptococcus"	0.020743276634417
"1451"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Acinetobacter"	2.40305693120526
"1452"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Bifidobacterium"	0.008276889544909
"1453"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Clostridium_sensu_stricto_10"	0.212440164985998
"1454"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Comamonas"	0.31659102509277
"1455"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Desulfosporosinus"	0.033754190175332
"1456"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Faecalibacterium"	0.005690361562125
"1457"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Klebsiella"	84.8412216688968
"1458"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Lactobacillus"	0.00646631995696
"1459"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Megasphaera"	0.009311500738023
"1460"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Prevotella"	0.182091569987998
"1461"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Stenotrophomonas"	0.326937137023906
"1462"	"HC-HX"	"Aminoacyl-tRNA biosynthesis"	"Streptococcus"	0.030176159799148
"1463"	"HC-HX"	"Aminobenzoate degradation"	"Acinetobacter"	1.67597816740469
"1464"	"HC-HX"	"Aminobenzoate degradation"	"Bifidobacterium"	0.000367861757552
"1465"	"HC-HX"	"Aminobenzoate degradation"	"Clostridium_sensu_stricto_10"	0.0242788759984
"1466"	"HC-HX"	"Aminobenzoate degradation"	"Comamonas"	0.137580297324266
"1467"	"HC-HX"	"Aminobenzoate degradation"	"Faecalibacterium"	0.000275896318164
"1468"	"HC-HX"	"Aminobenzoate degradation"	"Klebsiella"	43.1407117205355
"1469"	"HC-HX"	"Aminobenzoate degradation"	"Lactobacillus"	0.000551792636327
"1470"	"HC-HX"	"Aminobenzoate degradation"	"Megasphaera"	0.001471447030206
"1471"	"HC-HX"	"Aminobenzoate degradation"	"Stenotrophomonas"	0.101713775962993
"1472"	"HC-HX"	"Aminobenzoate degradation"	"Streptococcus"	0.003862548454291
"1473"	"HC-HX"	"Apoptosis"	"Acinetobacter"	0.095406726797231
"1474"	"HC-HX"	"Apoptosis"	"Comamonas"	0.024207676948551
"1475"	"HC-HX"	"Apoptosis"	"Prevotella"	0.008543885981842
"1476"	"HC-HX"	"Apoptosis"	"Stenotrophomonas"	0.028123624690229
"1477"	"HC-HX"	"Arginine and proline metabolism"	"Acinetobacter"	1.68989243528911
"1478"	"HC-HX"	"Arginine and proline metabolism"	"Bifidobacterium"	0.002627320328497
"1479"	"HC-HX"	"Arginine and proline metabolism"	"Clostridium_sensu_stricto_10"	0.0809214661177
"1480"	"HC-HX"	"Arginine and proline metabolism"	"Comamonas"	0.190568301160298
"1481"	"HC-HX"	"Arginine and proline metabolism"	"Desulfosporosinus"	0.015960970995618
"1482"	"HC-HX"	"Arginine and proline metabolism"	"Faecalibacterium"	0.002758686344922
"1483"	"HC-HX"	"Arginine and proline metabolism"	"Klebsiella"	76.09586687035
"1484"	"HC-HX"	"Arginine and proline metabolism"	"Lactobacillus"	0.000656830082124
"1485"	"HC-HX"	"Arginine and proline metabolism"	"Megasphaera"	0.004904331279861
"1486"	"HC-HX"	"Arginine and proline metabolism"	"Prevotella"	0.037833412730353
"1487"	"HC-HX"	"Arginine and proline metabolism"	"Stenotrophomonas"	0.200639695752869
"1488"	"HC-HX"	"Arginine and proline metabolism"	"Streptococcus"	0.011034745379686
"1489"	"HC-HX"	"Ascorbate and aldarate metabolism"	"Acinetobacter"	0.328623170079351
"1490"	"HC-HX"	"Ascorbate and aldarate metabolism"	"Bifidobacterium"	0.00245241171701
